sample_id,group_id,image_path,center_x,center_y
Plate01_2012-06-11_10794,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0003.tif,528,145
Plate01_2012-06-11_10795,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0003.tif,442,240
Plate01_2012-06-11_10796,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0003.tif,412,259
Plate01_2012-06-11_10797,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0003.tif,101,417
Plate01_2012-06-11_10798,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0003.tif,785,427
Plate01_2012-06-11_10799,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0003.tif,299,436
Plate01_2012-06-11_10800,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0003.tif,284,445
Plate01_2012-06-11_10801,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0003.tif,749,464
Plate01_2012-06-11_10802,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0003.tif,711,470
Plate01_2012-06-11_10803,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0003.tif,398,493
Plate01_2012-06-11_10804,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0003.tif,429,516
Plate01_2012-06-11_10805,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0003.tif,307,527
Plate01_2012-06-11_10806,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0003.tif,339,560
Plate01_2012-06-11_10807,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0003.tif,559,582
Plate01_2012-06-11_10808,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0003.tif,767,581
Plate01_2012-06-11_10809,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0003.tif,728,588
Plate01_2012-06-11_10810,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0003.tif,261,601
Plate01_2012-06-11_10811,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0003.tif,113,614
Plate01_2012-06-11_10812,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0003.tif,762,621
Plate01_2012-06-11_10813,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0003.tif,235,630
Plate01_2012-06-11_10814,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0003.tif,223,705
Plate01_2012-06-11_10815,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0003.tif,51,742
Plate01_2012-06-11_10816,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0003.tif,236,747
Plate01_2012-06-11_10875,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0001.tif,658,106
Plate01_2012-06-11_10876,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0001.tif,173,124
Plate01_2012-06-11_10877,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0001.tif,67,151
Plate01_2012-06-11_10878,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0001.tif,81,194
Plate01_2012-06-11_10879,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0001.tif,286,248
Plate01_2012-06-11_10880,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0001.tif,288,288
Plate01_2012-06-11_10881,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0001.tif,168,302
Plate01_2012-06-11_10882,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0001.tif,521,378
Plate01_2012-06-11_10883,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0001.tif,1041,507
Plate01_2012-06-11_10884,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0001.tif,1020,544
Plate01_2012-06-11_10885,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0001.tif,253,559
Plate01_2012-06-11_10886,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0001.tif,954,580
Plate01_2012-06-11_10887,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0001.tif,984,602
Plate01_2012-06-11_10888,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0001.tif,98,728
Plate01_2012-06-11_10889,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0001.tif,621,734
Plate01_2012-06-11_11072,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0002.tif,21,120
Plate01_2012-06-11_11073,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0002.tif,864,133
Plate01_2012-06-11_11074,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0002.tif,820,132
Plate01_2012-06-11_11075,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0002.tif,424,329
Plate01_2012-06-11_11076,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0002.tif,460,336
Plate01_2012-06-11_11077,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0002.tif,446,372
Plate01_2012-06-11_11078,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0002.tif,421,402
Plate01_2012-06-11_11079,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0002.tif,999,470
Plate01_2012-06-11_11080,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0002.tif,880,476
Plate01_2012-06-11_11081,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0002.tif,50,558
Plate01_2012-06-11_11082,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0002.tif,616,564
Plate01_2012-06-11_11083,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0002.tif,85,571
Plate01_2012-06-11_11084,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0002.tif,608,614
Plate01_2012-06-11_11085,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0002.tif,258,650
Plate01_2012-06-11_11279,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0003.tif,500,51
Plate01_2012-06-11_11280,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0003.tif,950,80
Plate01_2012-06-11_11281,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0003.tif,550,131
Plate01_2012-06-11_11282,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0003.tif,1002,157
Plate01_2012-06-11_11283,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0003.tif,564,171
Plate01_2012-06-11_11284,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0003.tif,139,192
Plate01_2012-06-11_11285,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0003.tif,260,292
Plate01_2012-06-11_11286,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0003.tif,286,327
Plate01_2012-06-11_11287,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0003.tif,569,328
Plate01_2012-06-11_11288,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0003.tif,410,345
Plate01_2012-06-11_11289,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0003.tif,592,362
Plate01_2012-06-11_11290,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0003.tif,455,389
Plate01_2012-06-11_11291,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0003.tif,356,390
Plate01_2012-06-11_11292,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0003.tif,264,410
Plate01_2012-06-11_11293,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0003.tif,345,426
Plate01_2012-06-11_11294,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0003.tif,160,439
Plate01_2012-06-11_11295,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0003.tif,255,554
Plate01_2012-06-11_11296,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0003.tif,217,564
Plate01_2012-06-11_11297,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0003.tif,74,592
Plate01_2012-06-11_11298,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0003.tif,375,655
Plate01_2012-06-11_11299,gi-1049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-004016000-0003.tif,544,657
TS4-CD-37_2012-06-19_1528,gi-8047,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-008007000-0001.tif,604,402
TS4-CD-37_2012-06-19_1529,gi-8047,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-008007000-0001.tif,345,455
TS4-CD-37_2012-06-19_1531,gi-8047,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-008007000-0001.tif,82,565
TS4-CD-37_2012-06-19_1532,gi-8047,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-008007000-0001.tif,320,746
TS4-CD-37_2012-06-19_1533,gi-8047,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-008007000-0001.tif,417,752
TS4-CD-37_2012-06-19_1773,gi-8047,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-008007000-0002.tif,899,158
TS4-CD-37_2012-06-19_1774,gi-8047,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-008007000-0002.tif,509,312
TS4-CD-37_2012-06-19_1775,gi-8047,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-008007000-0002.tif,485,525
TS4-CD-37_2012-06-19_1776,gi-8047,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-008007000-0002.tif,425,531
TS4-CD-37_2012-06-19_1777,gi-8047,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-008007000-0002.tif,976,644
TS4-CD-37_2012-06-19_1778,gi-8047,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-008007000-0002.tif,992,681
TS4-CD-37_2012-06-19_1779,gi-8047,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-008007000-0002.tif,493,699
TS4-CD-37_2012-06-19_1780,gi-8047,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-008007000-0002.tif,326,709
TS4-CD-37_2012-06-19_1781,gi-8047,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-008007000-0002.tif,521,720
TS4-CD-37_2012-06-19_1967,gi-8047,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-008007000-0003.tif,158,90
TS4-CD-37_2012-06-19_1970,gi-8047,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-008007000-0003.tif,983,591
TS4-CD-37_2012-06-19_1971,gi-8047,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-008007000-0003.tif,134,596
TS4-CD-37_2012-06-19_1542,gi-8049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-012007000-0001.tif,582,65
TS4-CD-37_2012-06-19_1543,gi-8049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-012007000-0001.tif,544,75
TS4-CD-37_2012-06-19_1544,gi-8049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-012007000-0001.tif,128,207
TS4-CD-37_2012-06-19_1545,gi-8049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-012007000-0001.tif,520,206
TS4-CD-37_2012-06-19_1546,gi-8049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-012007000-0001.tif,173,265
TS4-CD-37_2012-06-19_1547,gi-8049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-012007000-0001.tif,672,399
TS4-CD-37_2012-06-19_1548,gi-8049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-012007000-0001.tif,161,433
TS4-CD-37_2012-06-19_1549,gi-8049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-012007000-0001.tif,89,443
TS4-CD-37_2012-06-19_1550,gi-8049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-012007000-0001.tif,197,474
TS4-CD-37_2012-06-19_1551,gi-8049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-012007000-0001.tif,296,494
TS4-CD-37_2012-06-19_1552,gi-8049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-012007000-0001.tif,929,588
TS4-CD-37_2012-06-19_1553,gi-8049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-012007000-0001.tif,895,598
TS4-CD-37_2012-06-19_1555,gi-8049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-012007000-0001.tif,88,697
TS4-CD-37_2012-06-19_1556,gi-8049,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-19/TS4-CD-37/RFP/TS4-CD-37-SlaGSacT-2012-06-19/Meas_01(2012-06-19_18-29-48)/MID-C2-012007000-0001.tif,735,719
